,FIPS,job_creation_rate_1978,job_creation_rate_1979,job_creation_rate_1980,job_creation_rate_1981,job_creation_rate_1982,job_creation_rate_1983,job_creation_rate_1984,job_creation_rate_1985,job_creation_rate_1986,job_creation_rate_1987,job_creation_rate_1988,job_creation_rate_1989,job_creation_rate_1990,job_creation_rate_1991,job_creation_rate_1992,job_creation_rate_1993,job_creation_rate_1994,job_creation_rate_1995,job_creation_rate_1996,job_creation_rate_1997,job_creation_rate_1998,job_creation_rate_1999,job_creation_rate_2000,job_creation_rate_2001,job_creation_rate_2002,job_creation_rate_2003,job_creation_rate_2004,job_creation_rate_2005,job_creation_rate_2006,job_creation_rate_2007,job_creation_rate_2008,job_creation_rate_2009,job_creation_rate_2010,job_creation_rate_2011,job_creation_rate_2012,job_creation_rate_2013,job_creation_rate_2014,job_creation_rate_2015,job_creation_rate_2016,job_creation_rate_2017,job_creation_rate_2018,job_creation_rate_2019
616,16075,21.576,22.882,16.009,23.514,11.957,19.46,25.699,13.852,24.4,26.88,12.91,28.941,17.693,15.514,23.467,14.286,17.283,16.506,12.426,22.624,14.448,15.431,15.368,7.436,21.89,15.731,15.053,16.342,16.869,15.807,14.697,9.977,14.876,10.907,14.986,13.468,14.013,12.743,12.988,18.61,14.693,11.1
617,16077,9.647,6.529,12.508,15.758,9.521,18.426,12.136,9.586,14.414,7.692,59.96,10.683,15.416,14.306,13.887,10.934,15.949,11.084,14.913,9.071,14.964,7.791,8.401,10.428,13.435,14.164,8.459,9.023,9.91,14.558,16.051,9.415,9.327,9.164,9.284,9.239,8.384,7.84,8.812,11.803,7.949,9.279
618,16079,19.257,19.488,12.112,10.997,8.571,19.427,35.278,13.979,11.989,10.874,33.729,20.019,19.777,15.363,20.024,16.155,17.594,21.653,22.372,34.46,17.105,13.248,14.962,9.913,12.904,12.278,19.549,18.945,18.014,17.836,23.23,7.332,12.666,12.254,11.813,10.834,7.992,11.829,10.019,19.306,12.062,8.459
619,16081,68.376,20.188,22.989,12.995,38.462,21.972,18.209,18.328,27.732,21.94,26.254,27.66,29.684,35.73,38.577,33.279,20.755,35.714,23.849,21.608,26.56,24.346,32.011,27.362,20.772,24.875,28.819,23.762,35.591,41.36,23.328,11.909,14.719,19.026,21.304,18.644,19.401,19.751,22.347,16.209,22.489,18.543
620,16083,29.227,24.311,15.897,19.04,16.055,13.765,20.943,19.082,20.291,22.086,21.51,20.906,19.345,20.415,17.453,17.665,20.325,19.098,19.485,17.149,36.714,15.671,12.093,12.011,24.801,15.978,13.815,14.529,16.048,14.386,11.296,10.707,13.136,10.567,11.908,17.272,19.875,12.2,12.763,11.715,11.353,10.345
621,16085,34.932,28.502,23.235,21.344,24.247,19.062,21.821,25.524,16.171,26.081,24.612,25.428,27.418,24.307,31.233,26.449,28.455,17.897,22.438,20.969,23.023,17.916,20.546,20.258,14.978,22.526,22.382,30.652,32.742,22.396,16.705,15.845,16.476,17.621,18.775,15.421,15.963,16.735,14.455,20.321,20.538,18.935
622,16087,24.262,13.246,15.188,27.54,12.396,29.941,18.218,15.012,21.86,19.238,27.161,16.932,20.898,20.768,13.251,19.173,15.921,19.776,16.002,14.568,17.724,26.563,16.481,12.715,11.114,10.194,14.408,19.089,21.749,16.956,12.128,7.893,8.849,23.989,11.302,10.946,8.741,21.284,10.159,9.812,8.771,10.637
623,16998,66.667,46.429,14.545,48.0,37.681,,198.03,2.26,,0.0,,,,,0.0,,100.0,100.0,141.176,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,
624,16999,19.413,51.25,90.547,88.489,36.491,31.925,14.754,55.172,89.744,16.774,56.897,36.893,164.955,28.692,24.194,71.237,7.835,17.91,27.451,23.317,39.947,32.288,64.185,9.362,42.526,59.524,33.483,49.656,17.084,30.96,37.636,23.825,18.982,23.443,29.232,35.235,24.497,18.316,34.553,26.313,18.833,15.01
625,17001,23.886,13.702,12.317,11.281,12.945,9.176,12.535,10.266,14.308,15.455,14.768,13.389,15.277,13.905,12.318,12.935,16.646,12.444,12.548,12.71,14.704,10.597,12.731,8.441,12.26,10.125,11.416,10.91,13.519,10.148,10.958,7.709,7.999,11.499,10.026,9.615,8.91,9.513,7.784,10.312,11.181,9.484
626,17003,26.675,26.023,13.3,7.672,9.62,15.897,19.453,14.82,28.054,13.842,16.238,12.114,19.465,15.071,21.083,10.415,12.544,11.553,12.696,15.297,9.154,9.679,15.385,9.886,17.549,13.681,16.68,24.921,8.904,13.08,13.328,15.169,8.072,8.532,5.616,10.741,17.427,3.232,13.654,6.103,10.735,14.724
627,17005,35.447,12.937,10.66,21.295,10.145,11.489,14.222,12.313,15.0,15.255,20.591,10.217,13.625,11.732,22.185,10.312,15.977,15.481,10.604,15.707,14.885,8.963,16.044,10.256,10.413,16.207,14.424,9.815,19.392,10.362,10.938,9.359,9.302,10.039,11.441,6.392,7.184,7.428,7.483,8.44,12.59,6.433
628,17007,16.526,10.283,6.472,7.858,7.863,6.518,12.675,7.875,11.633,12.538,22.641,8.914,8.05,8.159,22.35,11.979,24.163,11.41,8.606,12.365,11.832,11.249,8.928,8.987,13.912,15.492,10.591,13.903,19.945,20.876,8.619,7.789,14.215,17.411,20.338,21.123,7.179,12.245,6.447,12.262,17.001,7.466
629,17009,15.156,16.678,12.945,13.926,13.221,18.127,14.348,20.908,34.316,13.395,21.911,16.399,20.922,12.561,23.781,14.335,15.901,10.856,17.513,19.944,10.194,9.478,10.205,6.722,15.126,10.962,7.226,10.244,10.217,12.945,10.412,2.789,3.265,8.648,13.056,12.263,10.467,8.218,8.432,3.347,9.206,2.502
630,17011,20.743,21.161,13.341,15.229,12.666,14.677,13.559,13.159,18.243,12.537,14.492,14.204,15.172,12.934,14.682,13.767,14.897,19.077,8.57,13.327,9.933,9.816,12.66,17.673,12.941,10.139,9.909,8.171,9.697,9.267,10.792,6.662,6.948,9.781,9.531,7.27,10.198,7.236,12.697,9.445,10.073,5.729
631,17013,32.624,14.563,43.95,29.412,13.108,10.326,29.344,42.643,12.856,20.874,6.582,17.853,15.571,12.802,13.064,19.27,22.449,13.609,24.525,25.758,29.777,19.869,15.954,19.825,11.536,10.481,16.594,21.053,12.664,13.64,10.169,7.959,10.339,13.279,9.406,8.968,13.137,7.201,10.047,9.855,16.491,7.938
632,17015,25.261,12.438,16.884,18.597,14.676,16.546,20.738,22.924,10.725,14.083,19.351,16.768,15.675,15.713,20.365,16.587,14.364,15.208,13.147,14.372,14.832,10.454,15.331,19.584,14.147,13.719,10.355,13.644,12.507,9.931,12.388,8.115,9.503,10.417,10.574,9.528,14.342,16.506,10.313,9.307,11.734,10.194
633,17017,11.42,16.639,12.359,8.259,11.565,9.413,12.384,16.753,10.101,9.308,13.912,28.255,17.313,8.973,16.101,9.671,8.274,12.369,10.674,10.545,6.413,9.379,22.447,8.026,7.735,14.341,11.254,7.884,7.358,6.928,9.803,6.131,10.177,6.033,4.931,8.224,4.224,5.615,6.788,3.767,6.582,4.74
634,17019,23.68,17.365,15.278,17.713,14.403,17.656,17.249,16.692,19.999,19.16,15.916,13.176,16.724,14.692,14.167,14.944,13.842,16.417,13.183,15.847,15.304,13.79,15.425,12.666,15.377,16.001,10.362,12.132,15.051,12.945,12.536,9.688,11.476,13.869,12.489,11.011,10.422,10.144,10.209,11.017,11.642,11.373
635,17021,18.565,17.908,9.989,15.44,13.859,17.673,14.729,15.355,13.795,13.784,12.585,17.822,15.557,13.644,22.852,10.061,14.88,15.766,14.693,15.38,10.848,10.367,12.046,20.485,12.859,10.901,9.009,16.663,25.282,8.523,10.906,5.998,13.302,8.2,8.614,8.641,12.574,6.56,7.103,9.975,8.477,11.883
636,17023,13.133,19.144,16.634,13.072,18.337,13.198,18.2,20.23,11.086,14.748,17.33,20.165,15.885,16.702,21.347,22.247,13.851,14.769,15.398,11.499,17.234,10.951,14.341,9.114,14.219,10.14,10.371,14.684,11.235,10.26,8.934,8.597,10.878,11.891,17.916,9.617,16.931,13.195,8.46,8.981,8.145,10.0
637,17025,23.572,18.257,15.062,14.39,17.632,16.421,17.94,16.485,17.014,23.183,11.601,21.979,16.386,17.559,13.79,19.074,16.335,19.598,10.461,17.686,13.695,9.199,12.838,7.976,9.707,11.005,9.397,8.402,12.137,12.02,12.657,5.387,10.723,8.886,11.579,9.341,9.85,9.552,7.303,15.305,9.764,6.924
638,17027,21.765,23.548,22.465,19.509,14.111,15.218,15.358,11.718,13.987,14.843,22.298,17.337,17.141,17.513,13.636,14.552,15.46,13.142,12.261,14.546,14.883,13.478,14.639,11.352,12.382,15.106,12.505,12.286,12.703,9.806,16.415,8.349,11.403,10.087,11.5,11.161,11.804,12.21,9.965,11.373,10.848,9.078
639,17029,20.776,17.118,16.084,13.866,12.726,16.494,17.775,17.899,12.462,15.839,14.477,15.459,14.086,12.625,16.824,15.221,20.393,15.005,15.577,13.237,14.095,16.859,16.6,13.247,14.12,14.746,9.042,8.687,16.004,12.221,11.246,18.885,8.028,10.96,9.922,9.741,9.82,11.636,14.717,14.038,15.422,11.33
640,17031,17.952,17.718,14.057,14.691,12.984,15.58,16.957,17.547,16.846,16.027,17.115,16.598,14.991,13.698,14.175,15.088,14.331,15.521,14.976,16.094,15.781,15.304,16.38,14.204,14.436,15.159,14.51,13.561,15.007,14.836,13.767,10.323,10.913,12.762,13.295,12.87,12.601,14.717,12.887,12.319,11.587,11.372
641,17033,12.012,15.655,9.899,15.418,12.78,20.312,18.512,12.354,14.362,10.718,13.186,12.076,7.713,11.715,14.977,11.237,10.883,16.389,10.063,12.036,21.626,10.55,8.943,8.031,9.233,9.052,9.562,8.384,7.938,8.519,18.793,6.322,7.904,16.594,6.359,9.884,8.074,7.22,16.243,8.035,7.179,14.116
642,17035,25.738,14.361,14.344,25.804,19.832,11.197,22.687,11.143,29.36,12.628,22.408,17.907,26.734,11.047,15.128,17.181,24.076,16.025,20.567,14.5,18.017,18.613,14.23,17.042,17.871,12.325,17.709,12.133,12.579,12.94,19.161,8.685,12.731,14.29,13.511,9.102,30.769,8.498,8.598,26.595,8.045,7.176
643,17037,21.491,16.629,11.949,17.22,14.701,13.592,18.913,17.573,18.475,18.984,19.449,15.843,13.838,15.5,14.293,13.477,13.963,14.082,14.807,15.049,13.336,14.28,16.608,14.479,15.833,16.638,15.828,14.176,17.175,15.566,13.332,10.67,8.94,10.913,13.868,11.816,10.196,13.066,11.896,9.772,10.199,13.195
644,17039,13.897,36.902,12.876,9.914,15.143,9.805,39.813,11.525,8.115,35.051,11.685,11.303,12.183,12.154,15.953,8.188,6.742,16.405,8.629,12.305,10.046,10.158,16.843,14.292,14.534,21.17,9.934,9.443,10.528,11.86,13.973,16.095,7.875,10.134,11.389,7.732,9.775,15.692,7.664,9.407,10.024,6.678
645,17041,17.695,26.35,8.326,10.489,9.624,9.985,13.82,13.025,12.46,20.199,11.346,13.176,15.943,13.366,14.771,14.103,16.932,28.738,14.675,16.991,15.546,15.946,13.998,10.99,14.032,13.505,14.961,15.516,13.231,12.973,14.247,7.438,10.567,11.111,11.554,13.534,11.074,11.136,10.141,11.206,11.045,9.033
646,17043,23.543,19.92,15.625,17.638,15.756,16.493,20.691,22.213,18.734,19.588,20.561,20.136,16.403,16.426,19.266,17.879,17.239,19.161,16.957,19.974,17.283,16.996,17.618,18.002,17.001,15.646,14.602,16.532,16.267,15.876,16.442,10.014,11.746,13.19,12.92,12.628,13.885,13.101,12.219,12.791,11.354,12.127
647,17045,12.941,21.988,8.309,13.136,11.347,32.92,9.798,13.695,13.054,13.268,12.367,11.727,13.754,11.759,14.569,10.267,12.486,15.492,17.646,16.339,13.82,17.144,16.835,11.751,7.775,19.291,15.001,14.557,12.026,12.686,7.794,13.933,13.254,7.83,16.902,11.508,14.673,13.025,17.142,11.246,6.685,5.231
648,17047,13.81,11.248,16.139,12.58,7.958,10.559,15.057,5.011,9.908,12.681,8.067,5.615,6.867,10.664,5.992,12.471,16.561,6.243,7.416,13.336,5.075,3.043,11.701,4.46,4.962,7.621,9.893,5.129,6.357,8.938,3.346,3.232,5.378,6.897,4.952,4.848,5.643,17.248,5.8,5.48,4.125,12.808
649,17049,18.588,14.913,13.013,17.13,13.84,11.821,13.256,13.017,14.816,15.484,19.92,16.293,13.946,15.293,17.634,15.537,15.968,15.406,13.376,14.801,11.959,10.986,11.044,11.066,15.431,12.183,12.001,8.936,11.222,11.405,12.959,6.617,7.339,10.22,10.032,28.825,13.818,13.723,11.054,10.483,7.913,6.392
650,17051,17.545,17.452,25.398,11.35,15.087,12.524,17.003,16.642,11.632,12.376,20.906,22.198,14.819,27.325,16.543,10.368,13.423,13.619,15.253,14.191,11.058,9.541,14.234,9.409,18.815,16.014,10.256,12.708,15.596,8.586,12.385,8.62,9.348,12.079,10.722,11.2,11.129,9.302,8.723,14.539,13.619,9.484
651,17053,13.736,15.262,10.227,13.611,11.046,13.691,12.198,15.337,13.969,21.271,18.149,20.565,13.89,13.484,10.123,16.876,14.913,13.543,18.1,13.825,15.271,10.045,13.263,13.265,12.598,14.511,10.51,15.188,11.978,10.391,9.754,9.259,15.555,8.958,12.119,10.89,10.557,11.263,9.301,12.815,9.559,8.791
652,17055,18.917,24.894,14.134,20.31,14.025,12.294,16.812,13.957,14.831,16.325,17.777,12.73,16.371,17.578,19.489,14.045,13.992,20.436,11.928,17.889,12.672,18.356,16.06,11.634,20.959,13.741,15.503,12.658,16.852,13.093,11.838,9.716,19.05,11.563,15.643,12.272,13.951,12.432,11.594,15.324,15.052,13.298
653,17057,20.28,14.829,13.852,12.921,9.752,10.269,15.763,12.475,14.913,16.71,16.558,20.465,13.702,14.931,16.067,13.971,14.639,10.869,12.566,16.83,11.217,16.283,12.331,9.628,10.568,9.067,11.342,11.144,12.361,10.605,15.254,16.246,11.208,9.782,10.792,9.711,7.439,10.708,11.169,10.783,11.161,8.907
654,17059,15.818,23.79,29.198,28.144,20.201,11.568,9.223,9.612,11.373,11.272,14.799,10.354,16.991,17.128,7.982,8.301,8.13,18.524,13.26,20.263,20.944,17.105,18.589,7.535,12.313,13.285,9.76,15.646,19.749,12.208,13.422,20.819,9.993,4.861,10.61,16.472,12.886,7.983,18.71,7.933,7.301,8.634
655,17061,19.381,19.739,14.311,9.984,13.917,13.426,19.421,14.667,14.2,16.263,20.242,14.469,16.961,11.635,18.539,11.416,20.052,11.227,11.777,17.307,15.729,16.625,15.301,8.418,23.04,13.67,9.111,12.481,9.8,9.285,10.167,8.004,12.472,12.765,13.183,9.786,9.387,10.381,10.243,9.876,10.401,8.99
656,17063,18.145,17.67,10.997,11.746,13.698,10.723,30.879,16.324,13.261,19.396,19.328,14.297,16.369,12.81,13.376,14.414,9.81,14.115,16.681,12.47,13.34,15.981,12.503,11.435,16.003,15.109,13.537,17.275,16.43,15.876,16.175,16.029,13.721,8.757,10.212,12.227,17.622,15.264,12.299,11.176,13.352,11.458
657,17065,29.253,31.015,33.871,28.414,19.9,12.566,12.447,15.536,11.559,12.918,9.647,15.016,17.498,23.232,28.504,23.928,25.669,21.085,17.709,15.694,37.403,13.678,14.079,14.624,12.958,12.485,16.852,9.27,13.841,12.461,18.146,13.689,8.723,8.184,16.328,10.63,18.426,20.664,20.454,16.981,6.755,5.424
658,17067,15.313,18.423,14.365,14.099,14.436,22.452,16.296,11.276,9.564,17.811,13.424,22.901,22.283,14.026,17.545,21.27,11.561,21.271,9.353,11.19,7.003,11.183,9.489,15.921,9.046,10.19,9.969,8.636,11.636,13.676,10.745,9.29,10.142,11.686,11.796,9.074,13.507,8.871,9.107,14.667,11.92,9.421
659,17069,8.659,9.358,5.991,33.27,15.0,8.772,18.289,13.226,13.033,11.069,14.155,15.629,10.57,15.47,12.319,11.626,17.762,8.817,10.902,23.447,5.151,15.635,8.998,6.695,6.654,9.444,9.561,11.047,9.404,10.165,24.615,7.966,7.289,8.026,10.145,13.21,8.384,11.748,10.187,5.662,9.909,9.197
660,17071,21.174,19.154,17.752,12.7,5.872,18.442,11.833,22.186,6.577,7.658,13.869,23.49,18.403,11.103,20.891,15.453,17.109,11.669,15.801,11.352,9.524,14.932,12.08,16.059,21.761,12.41,12.037,12.399,10.779,13.265,23.52,15.457,15.139,11.051,15.115,16.934,14.776,19.894,9.611,17.121,14.848,10.303
661,17073,22.986,14.645,17.326,12.533,8.728,15.718,16.416,17.428,29.346,16.342,17.148,12.345,13.842,13.41,11.386,10.97,13.108,16.072,11.177,12.644,12.787,9.201,14.107,10.938,11.736,23.523,10.274,13.069,10.459,9.177,10.62,8.624,9.361,13.218,9.168,8.58,8.171,11.558,9.311,9.54,8.242,7.724
662,17075,19.108,13.894,12.812,16.01,10.553,23.2,13.729,14.511,15.295,13.088,16.289,20.248,15.43,12.783,13.831,14.081,14.554,17.499,12.515,17.284,11.845,14.973,11.226,13.013,11.073,12.953,13.165,10.953,17.696,12.836,12.453,11.87,8.881,10.106,14.725,11.131,13.006,7.572,11.408,8.563,12.37,8.978
663,17077,26.806,21.774,16.008,19.19,12.766,16.482,16.963,18.217,12.783,18.812,14.277,17.898,14.242,20.434,17.044,16.956,16.624,15.205,17.71,10.38,17.768,17.844,15.821,15.337,12.157,13.635,13.784,12.807,11.781,15.343,13.156,10.167,10.911,12.322,9.445,10.251,12.541,11.623,13.702,15.897,11.017,8.947
664,17079,22.546,7.044,9.03,14.498,16.018,13.237,18.681,20.817,11.689,16.938,15.764,14.937,9.939,12.192,13.599,17.593,10.897,9.967,12.21,9.236,13.939,10.905,12.779,11.215,12.377,17.613,9.776,9.925,7.923,13.212,14.39,10.296,8.982,15.305,12.185,6.983,28.571,11.275,8.662,17.744,12.006,11.554
665,17081,20.538,20.506,13.209,23.379,16.422,16.03,19.101,19.984,15.972,12.923,17.883,14.088,15.198,16.449,14.184,11.367,15.964,18.086,11.994,14.014,17.142,12.448,12.05,9.614,15.514,15.136,11.352,12.586,16.281,8.854,10.738,6.39,11.148,9.89,9.059,11.809,10.642,8.619,7.709,9.126,6.758,12.58
666,17083,22.547,13.647,14.015,23.52,19.129,21.532,17.648,12.856,19.022,11.885,19.223,16.273,18.11,12.59,14.39,14.978,14.496,14.32,14.431,16.801,14.039,10.001,10.459,9.048,13.34,11.654,13.631,10.688,12.792,14.897,9.197,9.754,9.488,8.983,15.401,9.614,10.067,11.19,10.082,8.812,14.618,6.126
667,17085,22.419,13.555,19.555,20.493,11.688,11.785,19.251,16.527,15.975,16.196,23.559,17.722,16.902,13.555,24.156,22.785,22.565,19.28,14.287,11.743,13.814,18.375,17.856,14.642,18.092,18.084,17.674,21.42,15.835,12.727,13.394,13.789,10.352,10.313,12.506,10.433,8.885,10.974,11.889,9.654,9.764,9.586
668,17087,35.544,22.532,14.071,22.308,17.116,23.973,24.967,17.235,32.646,15.884,18.097,19.966,23.211,27.493,14.763,18.947,17.999,16.532,19.137,19.843,16.59,27.647,18.534,16.162,26.352,20.687,30.97,16.496,15.064,29.035,14.377,12.308,6.234,8.398,14.403,27.025,10.352,18.712,9.337,11.047,14.053,16.826
669,17089,17.736,15.603,13.196,12.55,11.575,12.133,16.993,16.676,17.601,18.024,19.586,18.852,16.252,15.582,14.909,15.628,16.119,16.529,13.706,16.153,14.793,16.976,16.896,15.19,16.102,15.891,14.507,13.609,16.202,15.284,13.429,10.016,11.346,13.329,13.875,11.154,13.455,11.88,11.98,12.097,12.735,10.69
670,17091,19.173,13.781,13.541,10.454,13.28,17.083,15.997,13.639,15.052,15.032,15.632,18.253,18.448,23.68,25.194,26.986,19.249,11.487,8.353,10.21,22.188,7.721,15.118,14.682,10.8,10.449,12.49,9.353,11.877,13.27,13.771,6.949,9.405,9.354,13.871,10.699,11.598,10.834,10.871,12.549,15.084,8.929
671,17093,22.669,15.639,28.503,10.673,15.997,14.004,26.015,24.84,23.712,25.306,21.341,22.088,19.688,14.998,19.674,16.364,16.969,16.082,14.142,19.237,16.294,21.205,21.458,18.406,19.931,18.442,18.176,18.979,22.554,20.22,18.179,12.818,12.713,14.277,12.969,12.501,13.406,14.908,13.7,12.866,11.771,11.712
672,17095,14.56,14.252,9.686,11.662,9.496,11.262,16.447,10.295,13.574,14.994,14.013,13.443,11.231,11.009,11.649,11.548,14.671,15.045,10.059,13.995,12.291,10.214,9.758,10.628,11.998,10.827,9.771,10.157,11.528,10.191,11.17,9.666,6.872,7.243,9.24,7.681,10.444,10.547,9.286,9.614,8.874,8.083
673,17097,20.328,17.057,12.789,15.199,14.429,15.412,20.458,18.057,17.962,18.144,20.075,20.073,18.287,15.38,18.849,15.676,17.739,17.466,16.719,18.634,15.535,16.164,16.37,15.086,16.069,13.597,15.673,15.031,14.786,16.284,16.924,9.499,9.245,12.444,14.216,15.423,12.092,13.755,11.341,11.286,11.997,10.384
674,17099,17.631,12.814,12.182,14.368,14.792,13.849,14.574,15.315,15.303,17.143,17.285,13.959,14.071,13.845,14.707,12.407,13.022,13.884,12.153,14.627,13.427,13.492,13.198,11.944,14.637,12.147,10.845,12.256,15.029,12.956,9.523,7.881,11.816,12.879,12.744,8.596,11.517,10.434,8.73,10.415,9.481,11.762
675,17101,22.248,10.727,14.62,16.768,23.586,24.684,23.225,13.636,6.919,9.205,9.852,10.515,13.604,28.75,11.634,15.179,9.559,15.865,14.977,10.221,16.204,12.844,18.443,20.647,10.265,14.284,13.593,16.161,12.734,16.379,8.904,11.151,12.773,8.306,8.617,12.76,15.668,13.607,7.877,14.163,6.338,9.262
676,17103,24.28,20.076,12.618,10.317,12.675,13.421,16.393,14.791,20.53,19.45,18.917,11.989,13.715,13.382,15.418,15.52,17.313,14.208,11.153,11.874,12.439,10.132,8.97,10.095,14.316,8.746,11.914,12.904,13.624,10.844,9.183,7.301,21.12,6.343,10.032,7.068,10.548,8.847,12.029,9.19,8.257,7.894
677,17105,24.258,14.718,14.818,11.558,12.587,15.053,15.477,11.88,15.527,10.559,13.946,12.748,11.42,10.714,11.128,9.971,12.43,17.795,7.351,10.558,9.531,9.773,8.334,7.713,10.916,12.797,8.931,7.592,11.342,13.413,8.51,9.773,8.398,10.381,10.74,7.037,8.454,8.428,7.541,11.097,11.51,6.664
678,17107,19.914,14.194,8.971,8.559,13.728,17.64,12.826,15.572,14.107,12.583,13.827,13.545,13.287,21.469,13.213,14.491,9.696,11.171,12.017,15.573,11.036,12.562,10.491,10.532,13.216,8.59,12.485,8.208,11.087,14.136,8.658,6.206,7.203,8.044,9.959,7.988,7.225,8.542,8.328,12.78,9.012,7.013
679,17109,18.26,21.374,16.673,11.54,11.121,15.183,23.613,10.391,17.586,25.805,17.224,14.062,11.766,13.837,17.75,20.712,12.714,15.003,13.079,14.837,12.994,10.318,12.076,10.305,12.801,16.866,13.794,11.024,10.965,11.162,12.955,10.92,8.607,10.798,9.26,8.38,7.469,9.764,8.439,9.94,10.04,8.062
680,17111,18.445,16.628,15.374,12.21,14.404,15.019,20.857,17.791,17.495,19.38,19.777,16.826,17.783,14.442,15.269,15.508,17.973,27.807,14.123,18.773,16.015,15.515,15.203,11.868,16.191,14.916,16.173,13.547,14.902,13.913,13.78,10.24,10.304,13.844,14.62,12.06,13.933,14.8,12.22,12.131,12.295,11.591
681,17113,16.767,15.51,12.292,13.669,14.521,15.652,19.578,11.968,14.132,14.442,20.318,20.532,16.489,13.625,11.774,11.867,19.008,11.153,12.729,13.939,21.068,12.881,22.787,10.746,11.428,11.183,8.906,9.628,11.941,10.921,9.389,7.559,7.619,8.339,8.803,8.807,8.333,9.0,9.481,9.023,12.27,7.971
682,17115,19.135,14.833,10.159,12.354,8.842,10.628,14.401,39.318,11.08,13.803,15.774,15.337,12.998,12.355,14.582,10.52,12.441,12.755,12.472,12.682,11.972,10.162,10.271,11.141,10.988,11.761,10.89,11.138,12.583,11.669,13.297,8.413,9.515,9.607,11.624,9.36,8.08,9.091,7.912,9.698,9.525,11.205
683,17117,24.798,14.913,13.108,14.114,14.066,12.224,12.767,14.962,15.107,18.719,16.44,14.385,14.182,13.548,17.495,12.11,15.178,15.91,12.117,12.823,13.673,12.239,11.508,14.661,11.688,31.382,9.058,9.796,11.367,12.423,22.279,12.405,12.235,8.516,15.472,9.465,10.352,9.254,8.965,13.672,10.365,7.981
684,17119,15.365,15.912,12.593,13.911,11.697,11.836,14.239,16.631,14.713,15.912,16.126,16.214,14.473,12.355,15.074,13.3,14.074,13.05,12.988,14.147,13.842,13.601,13.334,10.571,16.743,14.394,13.665,12.035,14.323,13.509,12.43,11.022,11.182,12.737,10.96,10.081,10.685,12.727,12.574,18.811,10.822,10.229
685,17121,22.536,22.619,18.274,12.007,13.149,10.404,17.236,17.281,12.599,15.11,14.038,15.537,14.473,11.602,15.152,22.959,10.287,18.446,10.69,15.379,14.688,13.437,14.028,9.099,10.716,13.666,10.036,10.976,10.204,9.932,8.68,6.789,10.1,9.488,12.101,8.34,10.672,10.836,10.041,9.195,8.181,9.103
686,17123,17.735,9.786,13.054,8.108,10.824,14.007,12.999,8.393,11.866,13.435,13.092,24.372,10.888,11.472,11.027,17.99,14.448,12.626,12.111,12.799,17.8,10.054,12.231,15.244,8.59,17.257,8.557,12.168,7.819,14.862,10.2,9.046,12.923,8.429,10.401,11.051,14.367,7.762,11.47,9.801,8.997,4.96
687,17125,23.569,21.879,9.079,14.522,13.241,11.63,16.415,17.116,20.105,15.381,13.246,23.802,24.792,14.931,14.585,14.407,16.192,11.075,23.522,15.759,11.889,13.52,9.853,10.856,14.506,11.815,13.095,14.583,10.238,15.212,10.511,12.144,14.735,12.385,14.354,6.541,9.298,9.916,9.756,11.293,13.289,5.834
688,17127,17.999,17.021,7.466,8.851,10.724,10.209,12.323,12.253,11.217,15.038,13.135,11.707,10.598,16.489,14.005,12.712,27.63,11.409,8.603,7.334,12.165,10.479,8.901,8.139,21.206,5.532,8.016,7.818,6.829,11.81,9.799,8.146,5.5,14.373,7.159,7.401,10.116,16.812,6.321,11.28,7.169,6.393
689,17129,25.483,15.102,11.016,12.918,10.203,12.862,14.338,18.913,15.497,18.621,23.943,19.866,17.091,19.07,21.618,18.096,15.363,19.897,16.798,20.276,16.651,15.576,13.82,13.417,19.845,15.202,10.189,13.325,11.605,23.478,13.758,10.932,12.878,11.76,14.319,10.412,15.715,16.371,16.316,17.139,11.042,10.021
690,17131,16.72,18.018,13.182,15.692,20.983,11.955,23.576,12.257,18.953,17.69,22.444,13.195,13.982,15.902,14.043,18.898,17.085,17.787,24.432,11.537,16.016,8.824,15.438,11.796,18.373,12.951,15.491,14.558,12.5,11.818,12.398,9.624,10.035,13.578,10.801,17.894,8.933,8.479,11.923,11.384,12.626,13.564
691,17133,16.842,23.101,11.998,12.27,20.626,24.154,12.412,19.075,27.609,19.722,18.98,27.863,20.096,9.74,12.343,15.019,18.271,18.341,14.93,17.817,16.104,14.622,18.676,14.677,19.813,13.757,12.598,13.057,17.838,13.27,14.105,8.698,12.849,13.048,16.5,9.821,13.583,13.425,9.829,9.762,10.275,10.98
692,17135,14.0,22.035,19.066,12.77,12.351,12.024,23.886,14.367,12.923,15.602,13.751,13.167,12.093,14.081,13.674,12.841,14.51,13.073,10.293,13.524,14.537,11.866,15.731,10.542,13.048,11.709,12.253,10.988,13.751,11.077,9.937,12.402,7.713,12.844,13.072,9.408,6.699,10.426,12.322,11.523,11.376,9.486
693,17137,19.958,11.875,9.254,10.817,11.354,13.517,20.81,10.614,16.946,11.81,18.042,15.096,13.221,12.385,12.533,12.744,20.159,9.905,13.91,14.36,11.659,10.398,12.224,8.326,13.11,12.926,8.68,9.557,15.393,11.23,11.34,6.304,8.188,7.912,11.645,13.061,10.319,9.781,9.36,10.222,8.012,12.544
